PMU_SegArb_ExampleB,VMeasCh1,IMeasCh1,VMeasCh2,IMeasCh2,TimeOutput,StatusCh1,StatusCh2,G,R,R_AV
,2.0049E+0,72.3719E-9,98.7968E-3,2.8900E-6,6.8500E-6,,,29.2519E-6,34.1859E+3,
,2.0006E+0,1.5801E-6,101.7184E-3,2.6152E-6,6.8550E-6,,,25.7106E-6,38.8945E+3,
,1.9949E+0,479.8835E-9,110.4832E-3,1.6539E-6,6.8600E-6,,,14.9693E-6,66.8033E+3,
,2.0049E+0,72.3719E-9,106.1008E-3,831.7941E-9,6.8650E-6,,,7.8397E-6,127.5565E+3,
,2.0078E+0,622.4862E-9,106.1008E-3,831.7941E-9,6.8700E-6,,,7.8397E-6,127.5565E+3,
,1.9891E+0,-71.4252E-9,100.2576E-3,695.6327E-9,6.8750E-6,,,6.9385E-6,144.1243E+3,
,2.0020E+0,-614.9725E-9,104.6400E-3,420.6406E-9,6.8800E-6,,,4.0199E-6,248.7633E+3,
,2.0064E+0,-201.4913E-9,109.0224E-3,831.3089E-9,6.8850E-6,,,7.6251E-6,131.1454E+3,
,2.0006E+0,-615.5695E-9,106.1008E-3,1.3803E-6,6.8900E-6,,,13.0095E-6,76.8666E+3,
,2.0006E+0,-890.0298E-9,100.2576E-3,558.5006E-9,6.8950E-6,,,5.5707E-6,179.5120E+3,
,1.9949E+0,-892.4177E-9,106.1008E-3,420.3979E-9,6.9000E-6,,,3.9623E-6,252.3817E+3,
,2.0006E+0,345.0413E-9,107.5616E-3,420.1553E-9,6.9050E-6,,,3.9062E-6,256.0043E+3,
,1.9934E+0,-69.6340E-9,100.2576E-3,558.5006E-9,6.9100E-6,,,5.5707E-6,179.5120E+3,
,2.0064E+0,210.1991E-9,106.1008E-3,557.5300E-9,6.9150E-6,,,5.2547E-6,190.3050E+3,
,2.0035E+0,620.6953E-9,107.5616E-3,-128.3730E-9,6.9200E-6,,,-1.1935E-6,-837.8830E+3,
,1.9891E+0,340.2652E-9,97.3359E-3,970.3822E-9,6.9250E-6,,,9.9694E-6,100.3068E+3,
,2.0006E+0,345.0413E-9,106.1008E-3,1.3803E-6,6.9300E-6,,,13.0095E-6,76.8666E+3,
,2.0078E+0,210.7961E-9,107.5616E-3,2.2029E-6,6.9350E-6,,,20.4801E-6,48.8279E+3,
,1.9877E+0,-346.4822E-9,107.5616E-3,1.6543E-6,6.9400E-6,,,15.3804E-6,65.0177E+3,
,1.9992E+0,-204.4763E-9,106.1008E-3,694.6620E-9,6.9450E-6,,,6.5472E-6,152.7372E+3,
,2.0064E+0,-887.6419E-9,104.6400E-3,146.3765E-9,6.9500E-6,,,1.3989E-6,714.8686E+3,
,2.0020E+0,208.4082E-9,101.7184E-3,-127.4024E-9,6.9550E-6,,,-1.2525E-6,-798.4024E+3,
,1.9934E+0,67.5961E-9,101.7184E-3,-127.4024E-9,6.9600E-6,,,-1.2525E-6,-798.4024E+3,
,2.0078E+0,-338.1244E-9,101.7184E-3,146.8618E-9,6.9650E-6,,,1.4438E-6,692.6128E+3,
,2.0049E+0,209.6020E-9,103.1792E-3,-264.7771E-9,6.9700E-6,,,-2.5662E-6,-389.6831E+3,
,1.9992E+0,344.4442E-9,103.1792E-3,-950.4375E-9,6.9750E-6,,,-9.2115E-6,-108.5596E+3,
,1.9992E+0,756.1346E-9,104.6400E-3,-950.6801E-9,6.9800E-6,,,-9.0852E-6,-110.0685E+3,
,2.0092E+0,760.3136E-9,101.7184E-3,-813.0627E-9,6.9850E-6,,,-7.9933E-6,-125.1052E+3,
,1.9977E+0,481.0773E-9,94.4143E-3,422.3392E-9,6.9900E-6,,,4.4733E-6,223.5510E+3,
,1.9949E+0,617.1136E-9,101.7184E-3,969.6543E-9,6.9950E-6,,,9.5327E-6,104.9017E+3,
,1.9992E+0,1.4423E-6,103.1792E-3,420.8832E-9,7.0000E-6,,,4.0791E-6,245.1491E+3,
,1.9977E+0,1.7161E-6,103.1792E-3,9.4870E-9,7.0050E-6,,,91.9468E-9,10.8759E+6,
,2.0035E+0,895.1556E-9,101.7184E-3,-127.4024E-9,7.0100E-6,,,-1.2525E-6,-798.4024E+3,
,1.9963E+0,617.7104E-9,100.2576E-3,-264.2918E-9,7.0150E-6,,,-2.6361E-6,-379.3442E+3,
,1.9977E+0,206.6171E-9,95.8752E-3,-263.5639E-9,7.0200E-6,,,-2.7490E-6,-363.7644E+3,
,2.0035E+0,209.0050E-9,104.6400E-3,-402.1518E-9,7.0250E-6,,,-3.8432E-6,-260.2001E+3,
,2.0006E+0,482.2714E-9,103.1792E-3,695.1474E-9,7.0300E-6,,,6.7373E-6,148.4277E+3,
,1.9963E+0,617.7104E-9,97.3359E-3,970.3822E-9,7.0350E-6,,,9.9694E-6,100.3068E+3,
,2.0064E+0,72.9689E-9,103.1792E-3,146.6191E-9,7.0400E-6,,,1.4210E-6,703.7226E+3,
,1.9977E+0,-67.8432E-9,106.1008E-3,831.7941E-9,7.0450E-6,,,7.8397E-6,127.5565E+3,
,1.9992E+0,481.6744E-9,101.7184E-3,1.9296E-6,7.0500E-6,,,18.9698E-6,52.7153E+3,
,2.0006E+0,893.9615E-9,98.7968E-3,2.2043E-6,7.0550E-6,,,22.3117E-6,44.8194E+3,
,2.0064E+0,1.1708E-6,100.2576E-3,1.7927E-6,7.0600E-6,,,17.8808E-6,55.9258E+3,
,2.0035E+0,757.9255E-9,104.6400E-3,1.2434E-6,7.0650E-6,,,11.8830E-6,84.1541E+3,
,2.0006E+0,-66.6491E-9,106.1008E-3,1.1061E-6,7.0700E-6,,,10.4246E-6,95.9269E+3,
,2.0020E+0,-340.5123E-9,97.3359E-3,833.2501E-9,7.0750E-6,,,8.5606E-6,116.8148E+3,
,1.9977E+0,-67.8432E-9,104.6400E-3,1.1063E-6,7.0800E-6,,,10.5725E-6,94.5854E+3,
,1.9963E+0,617.7104E-9,106.1008E-3,557.5300E-9,7.0850E-6,,,5.2547E-6,190.3050E+3,
,2.0092E+0,485.8534E-9,100.2576E-3,-401.4238E-9,7.0900E-6,,,-4.0039E-6,-249.7549E+3,
,2.0049E+0,346.8321E-9,103.1792E-3,-401.9092E-9,7.0950E-6,,,-3.8953E-6,-256.7226E+3,
,1.9906E+0,-345.2884E-9,100.2576E-3,-1.0871E-6,7.1000E-6,,,-10.8429E-6,-92.2261E+3,
,2.0035E+0,71.7749E-9,100.2576E-3,-675.6881E-9,7.1050E-6,,,-6.7395E-6,-148.3785E+3,
,2.0020E+0,-203.2822E-9,103.1792E-3,-539.0413E-9,7.1100E-6,,,-5.2243E-6,-191.4124E+3,
,2.0064E+0,-338.7214E-9,100.2576E-3,284.2365E-9,7.1150E-6,,,2.8351E-6,352.7258E+3,
,2.0006E+0,345.0413E-9,103.1792E-3,420.8832E-9,7.1200E-6,,,4.0791E-6,245.1491E+3,
,2.0035E+0,1.1696E-6,103.1792E-3,420.8832E-9,7.1250E-6,,,4.0791E-6,245.1491E+3,
,2.0078E+0,1.1714E-6,106.1008E-3,1.1061E-6,7.1300E-6,,,10.4246E-6,95.9269E+3,
,1.9963E+0,892.1706E-9,92.9535E-3,1.3825E-6,7.1350E-6,,,14.8731E-6,67.2355E+3,
,2.0092E+0,897.5437E-9,97.3359E-3,1.3818E-6,7.1400E-6,,,14.1960E-6,70.4425E+3,
,1.9992E+0,1.1678E-6,111.9440E-3,830.8236E-9,7.1450E-6,,,7.4218E-6,134.7385E+3,
,1.9949E+0,1.0288E-6,101.7184E-3,2.0667E-6,7.1500E-6,,,20.3180E-6,49.2175E+3,
,2.0035E+0,209.0050E-9,101.7184E-3,2.3410E-6,7.1550E-6,,,23.0143E-6,43.4513E+3,
,2.0006E+0,-341.1093E-9,104.6400E-3,1.7920E-6,7.1600E-6,,,17.1250E-6,58.3941E+3,
,2.0078E+0,-612.5846E-9,103.1792E-3,558.0153E-9,7.1650E-6,,,5.4082E-6,184.9038E+3,
,2.0006E+0,-203.8792E-9,101.7184E-3,283.9939E-9,7.1700E-6,,,2.7920E-6,358.1709E+3,
,2.0006E+0,-341.1093E-9,106.1008E-3,283.2658E-9,7.1750E-6,,,2.6698E-6,374.5625E+3,
,1.9934E+0,-481.3244E-9,103.1792E-3,146.6191E-9,7.1800E-6,,,1.4210E-6,703.7226E+3,
,2.0006E+0,207.8112E-9,101.7184E-3,-538.7986E-9,7.1850E-6,,,-5.2970E-6,-188.7873E+3,
,2.0035E+0,2.1302E-6,110.4832E-3,-540.2545E-9,7.1900E-6,,,-4.8899E-6,-204.5020E+3,
,2.0035E+0,-614.3757E-9,97.3359E-3,-126.6744E-9,7.1950E-6,,,-1.3014E-6,-768.3946E+3,
,2.0035E+0,757.9255E-9,101.7184E-3,283.9939E-9,7.2000E-6,,,2.7920E-6,358.1709E+3,
,1.9949E+0,-480.7274E-9,109.0224E-3,-265.7477E-9,7.2050E-6,,,-2.4376E-6,-410.2476E+3,
,2.0064E+0,-64.2612E-9,101.7184E-3,146.8618E-9,7.2100E-6,,,1.4438E-6,692.6128E+3,
,1.9963E+0,-1.0291E-6,106.1008E-3,1.5175E-6,7.2150E-6,,,14.3020E-6,69.9202E+3,
,1.9992E+0,1.0306E-6,103.1792E-3,1.3808E-6,7.2200E-6,,,13.3826E-6,74.7238E+3,
,2.0064E+0,759.1195E-9,113.4048E-3,967.7129E-9,7.2250E-6,,,8.5333E-6,117.1884E+3,
,1.9934E+0,204.8262E-9,101.7184E-3,283.9939E-9,7.2300E-6,,,2.7920E-6,358.1709E+3,
,2.0121E+0,-1.1597E-6,110.4832E-3,693.9341E-9,7.2350E-6,,,6.2809E-6,159.2127E+3,
,1.9934E+0,-755.7846E-9,101.7184E-3,558.2580E-9,7.2400E-6,,,5.4883E-6,182.2067E+3,
,2.0049E+0,-1.1627E-6,103.1792E-3,832.2795E-9,7.2450E-6,,,8.0664E-6,123.9718E+3,
,1.9949E+0,-343.4972E-9,103.1792E-3,695.1474E-9,7.2500E-6,,,6.7373E-6,148.4277E+3,
,1.9949E+0,-755.1876E-9,104.6400E-3,283.5085E-9,7.2550E-6,,,2.7094E-6,369.0893E+3,
,1.9934E+0,-481.3244E-9,106.1008E-3,-402.3945E-9,7.2600E-6,,,-3.7926E-6,-263.6735E+3,
,2.0035E+0,-751.6059E-9,104.6400E-3,-1.3621E-6,7.2650E-6,,,-13.0168E-6,-76.8239E+3,
,2.0049E+0,-476.5486E-9,97.3359E-3,-812.3348E-9,7.2700E-6,,,-8.3457E-6,-119.8225E+3,
,1.9963E+0,-617.3607E-9,100.2576E-3,-401.4238E-9,7.2750E-6,,,-4.0039E-6,-249.7549E+3,
,2.0049E+0,-64.8582E-9,101.7184E-3,-538.7986E-9,7.2800E-6,,,-5.2970E-6,-188.7873E+3,
,1.9920E+0,753.1497E-9,97.3359E-3,-675.2027E-9,7.2850E-6,,,-6.9368E-6,-144.1581E+3,
,2.0006E+0,893.9615E-9,104.6400E-3,9.2444E-9,7.2900E-6,,,88.3448E-9,11.3193E+6,
,2.0049E+0,758.5227E-9,92.9535E-3,285.4498E-9,7.2950E-6,,,3.0709E-6,325.6388E+3,
,1.9934E+0,890.9765E-9,104.6400E-3,146.3765E-9,7.3000E-6,,,1.3989E-6,714.8686E+3,
,1.9977E+0,1.0300E-6,101.7184E-3,283.9939E-9,7.3050E-6,,,2.7920E-6,358.1709E+3,
,2.0020E+0,482.8684E-9,97.3359E-3,1.5189E-6,7.3100E-6,,,15.6048E-6,64.0827E+3,
,2.0078E+0,73.5660E-9,110.4832E-3,1.2425E-6,7.3150E-6,,,11.2457E-6,88.9227E+3,
,1.9963E+0,892.1706E-9,95.8752E-3,833.4928E-9,7.3200E-6,,,8.6935E-6,115.0282E+3,
,2.0006E+0,1.8546E-6,101.7184E-3,832.5222E-9,7.3250E-6,,,8.1846E-6,122.1810E+3,
,2.0049E+0,2.2681E-6,104.6400E-3,1.3806E-6,7.3300E-6,,,13.1935E-6,75.7950E+3,
,2.0121E+0,1.5849E-6,103.1792E-3,1.6551E-6,7.3350E-6,,,16.0408E-6,62.3412E+3,
,1.9891E+0,751.9556E-9,103.1792E-3,832.2795E-9,7.3400E-6,,,8.0664E-6,123.9718E+3,
,2.0020E+0,757.3287E-9,109.0224E-3,557.0448E-9,7.3450E-6,,,5.1095E-6,195.7156E+3,
,2.0121E+0,487.0475E-9,101.7184E-3,421.1259E-9,7.3500E-6,,,4.1401E-6,241.5390E+3,
,2.0035E+0,1.1696E-6,98.7968E-3,147.3471E-9,7.3550E-6,,,1.4914E-6,670.5035E+3,
,2.0020E+0,894.5588E-9,104.6400E-3,-402.1518E-9,7.3600E-6,,,-3.8432E-6,-260.2001E+3,
,2.0035E+0,1.7185E-6,98.7968E-3,-538.3133E-9,7.3650E-6,,,-5.4487E-6,-183.5302E+3,
,2.0035E+0,1.1696E-6,106.1008E-3,-402.3945E-9,7.3700E-6,,,-3.7926E-6,-263.6735E+3,
,1.9920E+0,341.4593E-9,98.7968E-3,421.6113E-9,7.3750E-6,,,4.2675E-6,234.3314E+3,
,1.9906E+0,889.7830E-9,106.1008E-3,694.6620E-9,7.3800E-6,,,6.5472E-6,152.7372E+3,
,2.0020E+0,1.4435E-6,97.3359E-3,1.5189E-6,7.3850E-6,,,15.6048E-6,64.0827E+3,
,1.9963E+0,1.9900E-6,109.0224E-3,2.3398E-6,7.3900E-6,,,21.4613E-6,46.5955E+3,
,2.0078E+0,1.7203E-6,101.7184E-3,2.6152E-6,7.3950E-6,,,25.7106E-6,38.8945E+3,
,1.9992E+0,1.0306E-6,107.5616E-3,2.4771E-6,7.4000E-6,,,23.0299E-6,43.4217E+3,
,1.9963E+0,617.7104E-9,107.5616E-3,1.9286E-6,7.4050E-6,,,17.9303E-6,55.7716E+3,
,2.0035E+0,620.6953E-9,101.7184E-3,1.7924E-6,7.4100E-6,,,17.6217E-6,56.7483E+3,
,1.9920E+0,478.6894E-9,104.6400E-3,1.5177E-6,7.4150E-6,,,14.5040E-6,68.9465E+3,
,2.0035E+0,483.4652E-9,100.2576E-3,832.7648E-9,7.4200E-6,,,8.3063E-6,120.3912E+3,
,1.9949E+0,-617.9575E-9,103.1792E-3,9.4870E-9,7.4250E-6,,,91.9468E-9,10.8759E+6,
,2.0035E+0,-339.9155E-9,107.5616E-3,145.8911E-9,7.4300E-6,,,1.3564E-6,737.2727E+3,
,1.9977E+0,-479.5335E-9,101.7184E-3,9.7297E-9,7.4350E-6,,,95.6535E-9,10.4544E+6,
,2.0020E+0,-203.2822E-9,97.3359E-3,-400.9386E-9,7.4400E-6,,,-4.1191E-6,-242.7702E+3,
,1.9906E+0,66.4020E-9,107.5616E-3,-1.2254E-6,7.4450E-6,,,-11.3928E-6,-87.7746E+3,
,1.9949E+0,-206.2671E-9,100.2576E-3,-1.2242E-6,7.4500E-6,,,-12.2107E-6,-81.8953E+3,
,2.0006E+0,-341.1093E-9,100.2576E-3,-1.2242E-6,7.4550E-6,,,-12.2107E-6,-81.8953E+3,
,2.0049E+0,-64.8582E-9,106.1008E-3,-539.5266E-9,7.4600E-6,,,-5.0850E-6,-196.6553E+3,
,1.9977E+0,-67.8432E-9,101.7184E-3,-127.4024E-9,7.4650E-6,,,-1.2525E-6,-798.4024E+3,
,1.9963E+0,617.7104E-9,106.1008E-3,283.2658E-9,7.4700E-6,,,2.6698E-6,374.5625E+3,
,2.0121E+0,349.8174E-9,100.2576E-3,969.8969E-9,7.4750E-6,,,9.6741E-6,103.3693E+3,
,2.0006E+0,619.5012E-9,103.1792E-3,969.4115E-9,7.4800E-6,,,9.3954E-6,106.4348E+3,
,1.9934E+0,204.8262E-9,103.1792E-3,969.4115E-9,7.4850E-6,,,9.3954E-6,106.4348E+3,
,2.0107E+0,760.9104E-9,107.5616E-3,831.5515E-9,7.4900E-6,,,7.7309E-6,129.3504E+3,
,2.0078E+0,485.2564E-9,100.2576E-3,1.7927E-6,7.4950E-6,,,17.8808E-6,55.9258E+3,
,1.9977E+0,755.5378E-9,100.2576E-3,1.9298E-6,7.5000E-6,,,19.2486E-6,51.9517E+3,
,1.9977E+0,343.8472E-9,110.4832E-3,1.6539E-6,7.5050E-6,,,14.9693E-6,66.8033E+3,
,2.0035E+0,71.7749E-9,104.6400E-3,283.5085E-9,7.5100E-6,,,2.7094E-6,369.0893E+3,
,2.0064E+0,-64.2612E-9,97.3359E-3,-400.9386E-9,7.5150E-6,,,-4.1191E-6,-242.7702E+3,
,1.9949E+0,891.5738E-9,103.1792E-3,-401.9092E-9,7.5200E-6,,,-3.8953E-6,-256.7226E+3,
,2.0006E+0,1.4429E-6,101.7184E-3,-675.9307E-9,7.5250E-6,,,-6.6451E-6,-150.4864E+3,
,1.9977E+0,1.1672E-6,95.8752E-3,-537.8280E-9,7.5300E-6,,,-5.6097E-6,-178.2636E+3,
,2.0064E+0,484.6593E-9,109.0224E-3,-951.4081E-9,7.5350E-6,,,-8.7267E-6,-114.5905E+3,
,1.9963E+0,1.1666E-6,101.7184E-3,-538.7986E-9,7.5400E-6,,,-5.2970E-6,-188.7873E+3,
,1.9963E+0,1.3039E-6,98.7968E-3,-675.4453E-9,7.5450E-6,,,-6.8367E-6,-146.2691E+3,
,1.9977E+0,1.0300E-6,111.9440E-3,-1.0890E-6,7.5500E-6,,,-9.7283E-6,-102.7928E+3,
,1.9934E+0,67.5961E-9,103.1792E-3,-950.4375E-9,7.5550E-6,,,-9.2115E-6,-108.5596E+3,
,2.0006E+0,345.0413E-9,98.7968E-3,-675.4453E-9,7.5600E-6,,,-6.8367E-6,-146.2691E+3,
,1.9906E+0,-208.0582E-9,106.1008E-3,-676.6587E-9,7.5650E-6,,,-6.3775E-6,-156.8010E+3,
,1.9963E+0,-480.1306E-9,101.7184E-3,-675.9307E-9,7.5700E-6,,,-6.6451E-6,-150.4864E+3,
,2.0035E+0,-614.3757E-9,98.7968E-3,833.0075E-9,7.5750E-6,,,8.4315E-6,118.6025E+3,
,1.9949E+0,68.1931E-9,109.0224E-3,968.4410E-9,7.5800E-6,,,8.8830E-6,112.5751E+3,
,2.0064E+0,347.4292E-9,100.2576E-3,1.3813E-6,7.5850E-6,,,13.7774E-6,72.5824E+3,
,2.0035E+0,895.1556E-9,97.3359E-3,1.5189E-6,7.5900E-6,,,15.6048E-6,64.0827E+3,
,2.0078E+0,1.0342E-6,107.5616E-3,1.7915E-6,7.5950E-6,,,16.6554E-6,60.0407E+3,
,2.0020E+0,757.3287E-9,103.1792E-3,1.5179E-6,7.6000E-6,,,14.7117E-6,67.9732E+3,
,1.9963E+0,-205.6703E-9,95.8752E-3,833.4928E-9,7.6050E-6,,,8.6935E-6,115.0282E+3,
,2.0035E+0,-339.9155E-9,101.7184E-3,695.3901E-9,7.6100E-6,,,6.8364E-6,146.2752E+3,
,2.0020E+0,-614.9725E-9,106.1008E-3,968.9262E-9,7.6150E-6,,,9.1321E-6,109.5034E+3,
,2.0020E+0,-203.2822E-9,100.2576E-3,695.6327E-9,7.6200E-6,,,6.9385E-6,144.1243E+3,
,2.0006E+0,-341.1093E-9,100.2576E-3,1.1070E-6,7.6250E-6,,,11.0419E-6,90.5645E+3,
,1.9977E+0,206.6171E-9,110.4832E-3,968.1983E-9,7.6300E-6,,,8.7633E-6,114.1121E+3,
,2.0107E+0,486.4502E-9,101.7184E-3,1.3811E-6,7.6350E-6,,,13.5772E-6,73.6529E+3,
,2.0006E+0,70.5810E-9,101.7184E-3,2.4781E-6,7.6400E-6,,,24.3624E-6,41.0468E+3,
,1.9963E+0,-68.4402E-9,106.1008E-3,1.6546E-6,7.6450E-6,,,15.5945E-6,64.1252E+3,
,1.9992E+0,69.9840E-9,101.7184E-3,2.0667E-6,7.6500E-6,,,20.3180E-6,49.2175E+3,
,1.9992E+0,481.6744E-9,109.0224E-3,1.2427E-6,7.6550E-6,,,11.3986E-6,87.7299E+3,
,2.0020E+0,482.8684E-9,103.1792E-3,969.4115E-9,7.6600E-6,,,9.3954E-6,106.4348E+3,
,2.0006E+0,-203.8792E-9,106.1008E-3,9.0017E-9,7.6650E-6,,,84.8408E-9,11.7868E+6,
,1.9963E+0,-342.9004E-9,104.6400E-3,-1.3621E-6,7.6700E-6,,,-13.0168E-6,-76.8239E+3,
,2.0064E+0,72.9689E-9,100.2576E-3,-2.4584E-6,7.6750E-6,,,-24.5209E-6,-40.7815E+3,
,2.0035E+0,71.7749E-9,104.6400E-3,-1.7735E-6,7.6800E-6,,,-16.9483E-6,-59.0029E+3,
,2.0035E+0,-65.4553E-9,94.4143E-3,-674.7174E-9,7.6850E-6,,,-7.1463E-6,-139.9317E+3,
,1.9963E+0,206.0200E-9,106.1008E-3,-402.3945E-9,7.6900E-6,,,-3.7926E-6,-263.6735E+3,
,2.0092E+0,211.3931E-9,106.1008E-3,9.0017E-9,7.6950E-6,,,84.8408E-9,11.7868E+6,
,1.9992E+0,207.2141E-9,106.1008E-3,420.3979E-9,7.7000E-6,,,3.9623E-6,252.3817E+3,
,2.0035E+0,1.3068E-6,103.1792E-3,146.6191E-9,7.7050E-6,,,1.4210E-6,703.7226E+3,
,1.9949E+0,891.5738E-9,100.2576E-3,421.3686E-9,7.7100E-6,,,4.2029E-6,237.9332E+3,
,1.9934E+0,67.5961E-9,101.7184E-3,695.3901E-9,7.7150E-6,,,6.8364E-6,146.2752E+3,
,2.0035E+0,346.2351E-9,107.5616E-3,694.4194E-9,7.7200E-6,,,6.4560E-6,154.8942E+3,
,1.9963E+0,892.1706E-9,103.1792E-3,1.5179E-6,7.7250E-6,,,14.7117E-6,67.9732E+3,
,1.9977E+0,892.7679E-9,107.5616E-3,1.3801E-6,7.7300E-6,,,12.8306E-6,77.9387E+3,
,2.0064E+0,210.1991E-9,101.7184E-3,2.0667E-6,7.7350E-6,,,20.3180E-6,49.2175E+3,
,2.0006E+0,207.8112E-9,106.1008E-3,1.7917E-6,7.7400E-6,,,16.8870E-6,59.2173E+3,
,1.9992E+0,1.1678E-6,109.0224E-3,2.0655E-6,7.7450E-6,,,18.9456E-6,52.7826E+3,
,2.0035E+0,1.3068E-6,104.6400E-3,1.3806E-6,7.7500E-6,,,13.1935E-6,75.7950E+3,
,1.9934E+0,753.7464E-9,101.7184E-3,421.1259E-9,7.7550E-6,,,4.1401E-6,241.5390E+3,
,2.0020E+0,71.1781E-9,101.7184E-3,-264.5344E-9,7.7600E-6,,,-2.6007E-6,-384.5184E+3,
,1.9963E+0,-205.6703E-9,100.2576E-3,-1.0871E-6,7.7650E-6,,,-10.8429E-6,-92.2261E+3,
,1.9934E+0,-206.8642E-9,104.6400E-3,-402.1518E-9,7.7700E-6,,,-3.8432E-6,-260.2001E+3,
,2.0006E+0,-341.1093E-9,103.1792E-3,283.7511E-9,7.7750E-6,,,2.7501E-6,363.6255E+3,
,2.0092E+0,-63.0671E-9,98.7968E-3,147.3471E-9,7.7800E-6,,,1.4914E-6,670.5035E+3,
,1.9977E+0,1.0300E-6,109.0224E-3,557.0448E-9,7.7850E-6,,,5.1095E-6,195.7156E+3,
,1.9977E+0,618.3077E-9,104.6400E-3,969.1689E-9,7.7900E-6,,,9.2619E-6,107.9687E+3,
,2.0049E+0,484.0622E-9,106.1008E-3,831.7941E-9,7.7950E-6,,,7.8397E-6,127.5565E+3,
,1.9963E+0,754.9405E-9,104.6400E-3,1.3806E-6,7.8000E-6,,,13.1935E-6,75.7950E+3,
,2.0006E+0,345.0413E-9,103.1792E-3,1.5179E-6,7.8050E-6,,,14.7117E-6,67.9732E+3,
,1.9977E+0,755.5378E-9,110.4832E-3,1.3796E-6,7.8100E-6,,,12.4869E-6,80.0838E+3,
,2.0064E+0,484.6593E-9,107.5616E-3,968.6836E-9,7.8150E-6,,,9.0059E-6,111.0389E+3,
,2.0035E+0,757.9255E-9,106.1008E-3,-128.1303E-9,7.8200E-6,,,-1.2076E-6,-828.0689E+3,
,1.9934E+0,1.1654E-6,98.7968E-3,-1.0868E-6,7.8250E-6,,,-11.0008E-6,-90.9026E+3,
,1.9992E+0,618.9045E-9,103.1792E-3,-950.4375E-9,7.8300E-6,,,-9.2115E-6,-108.5596E+3,
,2.0020E+0,-66.0520E-9,104.6400E-3,-676.4160E-9,7.8350E-6,,,-6.4642E-6,-154.6976E+3,
,2.0049E+0,-1.4372E-6,104.6400E-3,-813.5481E-9,7.8400E-6,,,-7.7747E-6,-128.6217E+3,
,2.0035E+0,-1.8494E-6,103.1792E-3,-401.9092E-9,7.8450E-6,,,-3.8953E-6,-256.7226E+3,
,2.0064E+0,759.1195E-9,103.1792E-3,9.4870E-9,7.8500E-6,,,91.9468E-9,10.8759E+6,
,1.9949E+0,205.4232E-9,101.7184E-3,9.7297E-9,7.8550E-6,,,95.6535E-9,10.4544E+6,
,2.0020E+0,208.4082E-9,104.6400E-3,420.6406E-9,7.8600E-6,,,4.0199E-6,248.7633E+3,
,1.9977E+0,69.3869E-9,104.6400E-3,969.1689E-9,7.8650E-6,,,9.2619E-6,107.9687E+3,
,1.9977E+0,1.0300E-6,106.1008E-3,968.9262E-9,7.8700E-6,,,9.1321E-6,109.5034E+3,
,2.0078E+0,348.0262E-9,104.6400E-3,969.1689E-9,7.8750E-6,,,9.2619E-6,107.9687E+3,
,1.9934E+0,-618.5545E-9,101.7184E-3,2.0667E-6,7.8800E-6,,,20.3180E-6,49.2175E+3,
,2.0064E+0,-887.6419E-9,100.2576E-3,1.5184E-6,7.8850E-6,,,15.1452E-6,66.0273E+3,
,1.9992E+0,-478.9365E-9,103.1792E-3,969.4115E-9,7.8900E-6,,,9.3954E-6,106.4348E+3,
,1.9949E+0,-617.9575E-9,106.1008E-3,420.3979E-9,7.8950E-6,,,3.9623E-6,252.3817E+3,
,2.0135E+0,-747.4268E-9,101.7184E-3,146.8618E-9,7.9000E-6,,,1.4438E-6,692.6128E+3,
,1.9992E+0,-478.9365E-9,94.4143E-3,422.3392E-9,7.9050E-6,,,4.4733E-6,223.5510E+3,
,2.0020E+0,-340.5123E-9,106.1008E-3,283.2658E-9,7.9100E-6,,,2.6698E-6,374.5625E+3,
,2.0020E+0,-1.0267E-6,104.6400E-3,557.7727E-9,7.9150E-6,,,5.3304E-6,187.6032E+3,
,1.9949E+0,-1.7158E-6,103.1792E-3,9.4870E-9,7.9200E-6,,,91.9468E-9,10.8759E+6,
,1.9977E+0,-891.2239E-9,101.7184E-3,969.6543E-9,7.9250E-6,,,9.5327E-6,104.9017E+3,
,1.9977E+0,-1.0285E-6,100.2576E-3,1.2442E-6,7.9300E-6,,,12.4096E-6,80.5825E+3,
,2.0049E+0,-888.2390E-9,103.1792E-3,1.6551E-6,7.9350E-6,,,16.0408E-6,62.3412E+3,
,2.0078E+0,-612.5846E-9,104.6400E-3,1.2434E-6,7.9400E-6,,,11.8830E-6,84.1541E+3,
,2.0035E+0,-339.9155E-9,103.1792E-3,1.7922E-6,7.9450E-6,,,17.3698E-6,57.5711E+3,
,2.0020E+0,71.1781E-9,104.6400E-3,2.4776E-6,7.9500E-6,,,23.6776E-6,42.2340E+3,
,2.0020E+0,757.3287E-9,109.0224E-3,3.1626E-6,7.9550E-6,,,29.0083E-6,34.4729E+3,
,1.9963E+0,754.9405E-9,101.7184E-3,3.5752E-6,7.9600E-6,,,35.1477E-6,28.4514E+3,
,1.9934E+0,753.7464E-9,110.4832E-3,2.8880E-6,7.9650E-6,,,26.1402E-6,38.2553E+3,
,2.0078E+0,622.4862E-9,100.2576E-3,1.6556E-6,7.9700E-6,,,16.5130E-6,60.5582E+3,
,1.9920E+0,478.6894E-9,103.1792E-3,695.1474E-9,7.9750E-6,,,6.7373E-6,148.4277E+3,
,2.0049E+0,1.0330E-6,106.1008E-3,-265.2624E-9,7.9800E-6,,,-2.5001E-6,-399.9841E+3,
